[20:28:42	]Hayden has connected.
[22:49:50	]Denis Volkov was disinfected by Denis Volkov for 110 seconds.
[22:49:50	]Denis Volkov was bandaged by Denis Volkov for 17 HP.
[22:49:50	][Y] Joe Biden: They are to the right.
[22:49:50	]Lyra James ran 'give' on item 'Disinfected Bandage Roll' (#1653893)
[22:49:50	]Saul Goodman was disinfected by Lyra James for 147 seconds.
[22:49:50	]Saul Goodman was bandaged by Lyra James for 19 HP.
[22:49:50	]S10/OSL.GHOST-70 has spawned a magazine_oais_12rnd.
[22:49:51	]C17:RCT.YELLO-15 ran 'Equip' on item 'UMP-45' (#1650941)
[22:49:51	]To'Ra ran 'take' on item 'Disinfected Bandage Roll' (#1653868)
[22:49:51	]To'Ra has gained a 'Disinfected Bandage Roll' #1653868.
[22:49:51	]S10/OSL.GHOST-70 has spawned a magazine_oais_12rnd.
[22:49:52	]C17:RCT.YELLO-83 ran 'EquipUn' on item 'Stunstick' (#1374267)
[22:49:52	]BIG FAT APF ran 'take' on item '12rnd OAIS-magazine' (#1654519)
[22:49:52	]BIG FAT APF has gained a '12rnd OAIS-magazine' #1654519.
[22:49:52	]BIG FAT APF ran 'take' on item '12rnd OAIS-magazine' (#1654521)
[22:49:52	]BIG FAT APF has gained a '12rnd OAIS-magazine' #1654521.
[22:49:53	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[22:49:54	]BIG FAT APF ran 'take' on item '12rnd OAIS-magazine' (#1654520)
[22:49:54	]BIG FAT APF has gained a '12rnd OAIS-magazine' #1654520.
[22:49:54	]C17:RCT.YELLO-15 used command '/ToggleRaise'.
[22:49:54	]C17:RCT.YELLO-15 has lost a '25rnd Ump-magazine' #1650940.
[22:49:55	]BIG FAT APF ran 'take' on item '12rnd OAIS-magazine' (#1654522)
[22:49:55	]BIG FAT APF has gained a '12rnd OAIS-magazine' #1654522.
[22:49:55	]Lyra James ran 'combine' on item 'Disinfected Bandage Roll' (#1653893)
[22:49:55	]C17:RCT.YELLO-55 used the 'John Doe' vendor.
[22:49:56	]Hayden used command '/CharGetHealing YELLO-83'.
[22:49:56	]C17:RCT.YELLO-83 ran 'use' on item 'Disinfected Bandage Roll' (#1653372)
[22:49:56	]C17:RCT.YELLO-83 has performed the 'Use Disinfected Bandage Roll' action, gaining 21 experience in medicine.
[22:49:56	]C17:RCT.YELLO-83 was disinfected by C17:RCT.YELLO-83 for 64 seconds.
[22:49:56	]C17:RCT.YELLO-83 was bandaged by C17:RCT.YELLO-83 for 15 HP.
[22:49:57	]BIG FAT APF ran 'unload' on item '6rnd M1014 Rounds' (#1654502)
[22:49:57	]BIG FAT APF has gained a 'Buckshot Shotgun Shells' #1654523.
[22:49:57	]To'Ra ran 'use' on item 'Disinfected Bandage Roll' (#1653868)
[22:49:57	]To'Ra has performed the 'Use Disinfected Bandage Roll' action, gaining 22 experience in medicine.
[22:49:57	]To'Ra was disinfected by To'Ra for 79 seconds.
[22:49:57	]To'Ra was bandaged by To'Ra for 16 HP.
[22:49:57	]BIG FAT APF ran 'drop' on item '6rnd M1014 Rounds' (#1654502)
[22:49:57	]BIG FAT APF has lost a '6rnd M1014 Rounds' #1654502.
[22:49:57	]McGee used command '/ToggleRaise'.
[22:49:58	]C17:RCT.YELLO-55 has gained 0 chips.
[22:49:58	]To'Ra ran 'use' on item 'Disinfected Bandage Roll' (#1653868)
[22:49:58	]To'Ra has performed the 'Use Disinfected Bandage Roll' action, gaining 15 experience in medicine.
[22:49:58	]To'Ra was disinfected by To'Ra for 79 seconds.
[22:49:58	]To'Ra was bandaged by To'Ra for 16 HP.
[22:49:58	]C17:RCT.YELLO-55 has gained a '30rnd Pulse-magazine' #1654524.
[22:49:58	]Pathfinder ran SAM command 'hp' with arguments: 'path'
[22:49:58	]C17:RCT.YELLO-55 has gained 0 chips.
[22:49:58	]BIG FAT APF ran 'combine' on item '12rnd OAIS-magazine' (#1654522)
[22:49:59	]C17:RCT.YELLO-55 has gained a '30rnd Pulse-magazine' #1654525.
[22:49:59	]Hayden used command '/CharGetHealing YELLO-83'.
[22:49:59	][IC] gaklalalkalalaung: 24 hp.
[22:49:59	]To'Ra ran 'use' on item 'Bandage Roll' (#1654364)
[22:49:59	]To'Ra has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[22:49:59	]To'Ra was bandaged by To'Ra for 16 HP.
[22:49:59	]C17:RCT.YELLO-15 ran 'combine' on item '25rnd Ump-magazine' (#1652925)
[22:50:00	]To'Ra ran 'use' on item 'Bandage Roll' (#1654364)
[22:50:00	]To'Ra has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[22:50:00	]To'Ra was bandaged by To'Ra for 16 HP.
[22:50:00	]C17:RCT.YELLO-83 ran 'combine' on item '25rnd Ump-magazine' (#1653357)
[22:50:00	]C17:RCT.YELLO-55 ran 'combine' on item '30rnd Pulse-magazine' (#1654525)
[22:50:01	]C17:RCT.YELLO-15 ran 'combine' on item '25rnd Ump-magazine' (#1652925)
[22:50:01	]BIG FAT APF ran 'combine' on item '12rnd OAIS-magazine' (#1654522)
[22:50:01	]Pathfinder is fully healed.
[22:50:01	]C17:RCT.YELLO-55 ran 'combine' on item '30rnd Pulse-magazine' (#1654524)
[22:50:01	]To'Ra ran 'use' on item 'Bandage Roll' (#1654364)
[22:50:01	]To'Ra has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[22:50:01	]To'Ra was bandaged by To'Ra for 16 HP.
[22:50:01	][IC] average rebel sigma: Attorney at law.
[22:50:02	]C17:RCT.YELLO-83 ran 'combine' on item '25rnd Ump-magazine' (#1653355)
[22:50:02	]BIG FAT APF ran 'combine' on item '12rnd OAIS-magazine' (#1654520)
[22:50:03	]To'Ra used command '/EnterMeditation'.
[22:50:03	]C17:RCT.YELLO-83 ran 'combine' on item '25rnd Ump-magazine' (#1653356)
[22:50:03	]Pathfinder ran SAM command 'armor' with arguments: 'path'
[22:50:04	]C24:i3.GRID-2 ran 'Equip' on item 'Incendiary Grenade' (#1654408)
[22:50:04	]BIG FAT APF used the 'John Doe' vendor.
[22:50:04	]C17:RCT.YELLO-55 ran 'combine' on item 'Pulse Rifle Bullets' (#1654478)
[22:50:05	]Xov'Ariss'Kahull ran 'use' on item 'Disinfected Bandage Roll' (#1654381)
[22:50:05	]Xov'Ariss'Kahull was disinfected by Xov'Ariss'Kahull for 42 seconds.
[22:50:05	]Xov'Ariss'Kahull was bandaged by Xov'Ariss'Kahull for 15 HP.
[22:50:05	]C17:RCT.YELLO-15 ran 'use' on item 'Disinfected Bandage Roll' (#1653891)
[22:50:05	]C17:RCT.YELLO-15 has performed the 'Use Disinfected Bandage Roll' action, gaining 22 experience in medicine.
[22:50:05	]C17:RCT.YELLO-15 was disinfected by C17:RCT.YELLO-15 for 94 seconds.
[22:50:05	]C17:RCT.YELLO-15 was bandaged by C17:RCT.YELLO-15 for 17 HP.
[22:50:05	]C24:i3.GRID-2 used command '/ToggleRaise'.
[22:50:06	]Xov'Ariss'Kahull ran 'use' on item 'Disinfected Bandage Roll' (#1654381)
[22:50:06	]Xov'Ariss'Kahull was disinfected by Xov'Ariss'Kahull for 42 seconds.
[22:50:06	]Xov'Ariss'Kahull was bandaged by Xov'Ariss'Kahull for 15 HP.
[22:50:06	]C17:RCT.YELLO-15 ran 'use' on item 'Disinfected Bandage Roll' (#1653891)
[22:50:06	]C17:RCT.YELLO-15 has performed the 'Use Disinfected Bandage Roll' action, gaining 15 experience in medicine.
[22:50:06	]C17:RCT.YELLO-15 was disinfected by C17:RCT.YELLO-15 for 94 seconds.
[22:50:06	]C17:RCT.YELLO-15 was bandaged by C17:RCT.YELLO-15 for 17 HP.
[22:50:07	]BIG FAT APF ran 'take' on item '6rnd M1014 Rounds' (#1654502)
[22:50:07	]BIG FAT APF has gained a '6rnd M1014 Rounds' #1654502.
[22:50:08	]BIG FAT APF has lost a '12rnd OAIS-magazine' #1654522.
[22:50:08	]BIG FAT APF used the 'John Doe' vendor.
[22:50:09	]S10/OWH.BLADE-65 used command '/RadioWhisper they are healing :skull:'.
[22:50:10	][IC] average rebel sigma: Protect us with the constitution.
[22:50:10	]Denis Volkov ran 'give' on item 'Disinfected Bandage Roll' (#1652517)
[22:50:10	]Denis Volkov has performed the 'Use Disinfected Bandage Roll' action, gaining 22 experience in medicine.
[22:50:10	]Pavel Artyomov was disinfected by Denis Volkov for 110 seconds.
[22:50:10	]Pavel Artyomov's bleeding was stopped by Denis Volkov.
[22:50:10	]Pavel Artyomov was bandaged by Denis Volkov for 17 HP.
[22:50:10	][IC] Kraas'Etan: Power of the cuh.
[22:50:10	]Pathfinder exited observer at their location.
[22:50:11	]Denis Volkov ran 'give' on item 'Bandage Roll' (#1652514)
[22:50:11	]Denis Volkov has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[22:50:11	]Pavel Artyomov was bandaged by Denis Volkov for 17 HP.
[22:50:12	]Denis Volkov ran 'give' on item 'Bandage Roll' (#1652514)
[22:50:12	]Denis Volkov has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[22:50:12	]Pavel Artyomov was bandaged by Denis Volkov for 17 HP.
[22:50:12	]BIG FAT APF has gained 0 chips.
[22:50:12	]BIG FAT APF has gained a '6rnd M1014 Rounds' #1654526.
[22:50:12	]Denis Volkov ran 'give' on item 'Bandage Roll' (#1652514)
[22:50:12	]Denis Volkov has performed the 'Use Bandage Roll' action, gaining 15 experience in medicine.
[22:50:12	]Pavel Artyomov was bandaged by Denis Volkov for 17 HP.
[22:50:12	]C24:i3.GRID-2 used command '/ToggleRaise'.
[22:50:12	]BIG FAT APF has gained 0 chips.
[22:50:12	]BIG FAT APF has gained a '6rnd M1014 Rounds' #1654527.
[22:50:13	]BIG FAT APF has gained 0 chips.
[22:50:13	]BIG FAT APF has gained a '6rnd M1014 Rounds' #1654528.
[22:50:13	]BIG FAT APF has gained 0 chips.
[22:50:14	]BIG FAT APF has gained a '6rnd M1014 Rounds' #1654529.
[22:50:14	]Pathfinder entered observer.
[22:50:15	]C24:i3.GRID-2 used command '/Radio We can too'.
[22:50:17	]Pathfinder exited observer at their location.
[22:50:19	]Pathfinder ran 'drop' on item 'MP7A1' (#1652045)
[22:50:19	]Pathfinder has lost a 'MP7A1' #1652045.
[22:50:20	][IC] Kraas'Etan: Give me some juice.
[22:50:20	]Pathfinder ran 'drop' on item 'Sub-machinegun Bullets' (#1652109)
[22:50:20	]Pathfinder has lost a 'Sub-machinegun Bullets' #1652109.
[22:50:21	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has hit Joe Biden in the stomach dealing 4 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 4 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has hit Joe Biden in the chest dealing 4 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 4 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:21	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:21	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:21	]Joe Biden has hit C24:i3.GRID-2 in the left leg dealing 3 damage (CritChance was 0.30).
[22:50:21	]C24:i3.GRID-2 has taken 2 damage from Joe Biden.
[22:50:21	]Pathfinder ran 'drop' on item 'Sub-machinegun Bullets' (#1652075)
[22:50:21	]Pathfinder has lost a 'Sub-machinegun Bullets' #1652075.
[22:50:21	]Joe Biden has hit C24:i3.GRID-2 in the right leg dealing 3 damage (CritChance was 0.30).
[22:50:21	]C24:i3.GRID-2 has taken 2 damage from Joe Biden.
[22:50:22	]S10/OWH.BLADE-65 used command '/Radio i int even shot yet'.
[22:50:22	]Pathfinder ran 'drop' on item 'Sub-machinegun Bullets' (#1652110)
[22:50:22	]Pathfinder has lost a 'Sub-machinegun Bullets' #1652110.
[22:50:22	][IC] average rebel sigma: "I plead the fifth mister OTA".
[22:50:22	]To'Ra used command '/EnterMeditation'.
[22:50:23	][IC] Kraas'Etan: Do u have any.
[22:50:23	]Pathfinder ran 'drop' on item '30rnd MP-magazine' (#1652050)
[22:50:23	]Pathfinder has lost a '30rnd MP-magazine' #1652050.
[22:50:23	]Denis Volkov has gained a '20rnd DMR-magazine' #1654319.
[22:50:23	]Denis Volkov has lost a '20rnd DMR-magazine' #1654318.
[22:50:23	]Pathfinder ran 'drop' on item '30rnd MP-magazine' (#1652048)
[22:50:23	]Pathfinder has lost a '30rnd MP-magazine' #1652048.
[22:50:24	]Pathfinder ran 'drop' on item 'Sub-machinegun Bullets' (#1652111)
[22:50:24	]Pathfinder has lost a 'Sub-machinegun Bullets' #1652111.
[22:50:24	][IC] C24:i3.GRID-2: <:: Haha. ::>
[22:50:24	]C24:i3.GRID-2 is fully healed.
[22:50:25	]Pathfinder ran 'drop' on item '30rnd MP-magazine' (#1652047)
[22:50:25	]Pathfinder has lost a '30rnd MP-magazine' #1652047.
[22:50:25	]C17:RCT.YELLO-83 used command '/Radio they are bandage spamming so frag them when you hear it'.
[22:50:25	]Pathfinder ran 'drop' on item '30rnd MP-magazine' (#1652049)
[22:50:25	]Pathfinder has lost a '30rnd MP-magazine' #1652049.
[22:50:25	]BIG FAT APF ran 'drop' on item '6rnd M1014 Rounds' (#1654526)
[22:50:25	]BIG FAT APF has lost a '6rnd M1014 Rounds' #1654526.
[22:50:26	]Pathfinder ran 'drop' on item 'Sub-machinegun Bullets' (#1652080)
[22:50:26	]Pathfinder has lost a 'Sub-machinegun Bullets' #1652080.
[22:50:26	][IC] Saul Goodman: Wtf u doing her epathfinder.
[22:50:26	][IC] gaklalalkalalaung: We cannot heal a moving target.
[22:50:26	]Hayden used command '/Announce Yealing & restocking armor is allowed for this test btw'.
[22:50:26	][Y] Xov'Ariss'Kahull: Dey'nahh?
[22:50:27	]Pathfinder ran 'drop' on item 'Sub-machinegun Bullets' (#1652079)
[22:50:27	]Pathfinder has lost a 'Sub-machinegun Bullets' #1652079.
[22:50:28	]BIG FAT APF ran 'drop' on item '6rnd M1014 Rounds' (#1654529)
[22:50:28	]BIG FAT APF has lost a '6rnd M1014 Rounds' #1654529.
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the chest dealing 0 damage (CritChance was 0.25).
[22:50:28	]C24:i3.GRID-2 has critically hit Joe Biden in the chest dealing 7 damage (CritChance was 0.25).
[22:50:28	]Joe Biden has taken 7 damage from C24:i3.GRID-2.
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.25).
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:28	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.25).
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.25).
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.25).
[22:50:28	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the chest dealing 0 damage (CritChance was 0.25).
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the chest dealing 4 damage (CritChance was 0.25).
[22:50:28	]Joe Biden has taken 4 damage from C24:i3.GRID-2.
[22:50:28	]C24:i3.GRID-2 has critically hit Joe Biden in the head dealing 0 damage (CritChance was 0.84).
[22:50:28	]C24:i3.GRID-2 has critically hit Joe Biden in the head dealing 8 damage (CritChance was 0.84).
[22:50:28	]Joe Biden has taken 8 damage from C24:i3.GRID-2.
[22:50:28	]C24:i3.GRID-2 has critically hit Joe Biden in the chest dealing 0 damage (CritChance was 0.84).
[22:50:28	]C24:i3.GRID-2 has critically hit Joe Biden in the chest dealing 7 damage (CritChance was 0.84).
[22:50:28	]Joe Biden has taken 7 damage from C24:i3.GRID-2.
[22:50:28	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.84).
[22:50:28	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.84).
[22:50:28	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:28	][IC] Kraas'Etan: I need some HEALIN.
[22:50:28	]Joe Biden has critically hit C24:i3.GRID-2 in the right leg dealing 3 damage (CritChance was 0.30).
[22:50:28	]C24:i3.GRID-2 has taken 2 damage from Joe Biden.
[22:50:29	]average rebel sigma ran 'take' on item 'Sub-machinegun Bullets' (#1652079)
[22:50:29	]average rebel sigma has gained a 'Sub-machinegun Bullets' #1652079.
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.84).
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.84).
[22:50:29	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:29	]C24:i3.GRID-2 has hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.84).
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.84).
[22:50:29	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.84).
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.84).
[22:50:29	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.84).
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.84).
[22:50:29	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 0 damage (CritChance was 0.84).
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the left arm dealing 2 damage (CritChance was 0.84).
[22:50:29	]Joe Biden has taken 2 damage from C24:i3.GRID-2.
[22:50:29	]C24:i3.GRID-2 has critically hit Joe Biden in the chest dealing 7 damage (CritChance was 0.84).
[22:50:29	]Joe Biden has taken 7 damage from C24:i3.GRID-2.
[22:50:29	][IC] Lyra James: Movement ahead.
[22:50:29	]C24:i3.GRID-2 is fully healed.
[22:50:30	][LOOC] Pavel Artyomov: Are grenades supposed to ignore Armor?
[22:50:31	]BIG FAT APF ran 'drop' on item '6rnd M1014 Rounds' (#1654528)
[22:50:31	]BIG FAT APF has lost a '6rnd M1014 Rounds' #1654528.
[22:50:31	]average rebel sigma ran 'take' on item 'Sub-machinegun Bullets' (#1652110)
[22:50:31	]average rebel sigma has gained a 'Sub-machinegun Bullets' #1652110.
[22:50:31	]C24:i3.GRID-2 has critically hit Joe Biden in the stomach dealing 7 damage (CritChance was 0.84).
[22:50:31	]Joe Biden has taken 7 damage from C24:i3.GRID-2.
[22:50:31	]C24:i3.GRID-2 has critically hit Joe Biden in the stomach dealing 7 damage (CritChance was 0.84).
[22:50:31	]Joe Biden has taken 7 damage from C24:i3.GRID-2.
[22:50:31	]C24:i3.GRID-2 has critically hit Joe Biden in the stomach dealing 7 damage (CritChance was 0.84).
[22:50:31	]Joe Biden has taken 7 damage from C24:i3.GRID-2.
[22:50:31	]C24:i3.GRID-2 has hit Joe Biden in the stomach dealing 4 damage (CritChance was 0.84).
[22:50:31	]Joe Biden has taken 4 damage from C24:i3.GRID-2.
[22:50:31	]C24:i3.GRID-2 has hit Joe Biden in the stomach dealing 4 damage (CritChance was 0.84).
[22:50:31	]Joe Biden has taken 4 damage from C24:i3.GRID-2.
[22:50:31	]C24:i3.GRID-2 has hit Joe Biden in the stomach dealing 4 damage (CritChance was 0.84).
[22:50:31	]Joe Biden has taken 4 damage from C24:i3.GRID-2.
[22:50:32	][OOC] Hayden: Guh, healing*
[22:50:32	]C24:i3.GRID-2 has gained a '8rnd 870-magazine' #1654113.
[22:50:32	]C24:i3.GRID-2 has lost a '8rnd 870-magazine' #1654114.
[22:50:33	]Joe Biden has gained a '25rnd Ump-magazine' #1652571.
[22:50:33	]Joe Biden has lost a '25rnd Ump-magazine' #1652626.
[22:50:33	]average rebel sigma ran 'take' on item 'Sub-machinegun Bullets' (#1652109)
[22:50:33	]average rebel sigma has gained a 'Sub-machinegun Bullets' #1652109.
[22:50:33	]BIG FAT APF ran 'drop' on item '6rnd M1014 Rounds' (#1654527)
[22:50:33	]BIG FAT APF has lost a '6rnd M1014 Rounds' #1654527.
[22:50:33	]S10/OWH.BLADE-65 used command '/ToggleRaise'.
[22:50:35	]average rebel sigma ran 'take' on item 'Sub-machinegun Bullets' (#1652075)
[22:50:35	]average rebel sigma has gained a 'Sub-machinegun Bullets' #1652075.
[22:50:35	]BIG FAT APF used the 'John Doe' vendor.
[22:50:37	][Y] C24:i3.GRID-2: <:: YOU'RE DOGSHIT. ::>
[22:50:37	]Pavel Artyomov ran 'use' on item 'Disinfected Bandage Roll' (#1652580)
[22:50:37	]Pavel Artyomov tried to disinfect Pavel Artyomov but the wound was already clean.
[22:50:37	]Pavel Artyomov was bandaged by Pavel Artyomov for 16 HP.
[22:50:37	]McGee used the 'John Doe' vendor.
[22:50:37	]C24:i3.GRID-2 has taken 3 damage from S10/OWH.BLADE-65.
[22:50:38	]C17:RCT.YELLO-83 has gained a '25rnd Ump-magazine' #1653322.
[22:50:38	]C17:RCT.YELLO-83 was knocked unconscious and is bleeding out.
[22:50:38	]C24:i3.GRID-2 has taken 6 damage from S10/OWH.BLADE-65.
[22:50:38	]BIG FAT APF has gained 0 chips.
[22:50:38	]C24:i3.GRID-2 has taken 6 damage from S10/OWH.BLADE-65.
[22:50:38	]BIG FAT APF has gained a 'Buckshot Shotgun Shells' #1654530.
[22:50:38	]C24:i3.GRID-2 has taken 5 damage from S10/OWH.BLADE-65.
[22:50:38	]C24:i3.GRID-2 has taken 7 damage from S10/OWH.BLADE-65.
[22:50:38	]BIG FAT APF has gained 0 chips.
[22:50:38	]BIG FAT APF has gained a 'Buckshot Shotgun Shells' #1654531.
[22:50:38	]C24:i3.GRID-2 has taken 4 damage from S10/OWH.BLADE-65.
[22:50:39	][IC] gaklalalkalalaung: So do i.
[22:50:39	]C24:i3.GRID-2 has taken 4 damage from S10/OWH.BLADE-65.
[22:50:39	]BIG FAT APF has gained 0 chips.
[22:50:39	]BIG FAT APF has gained a 'Buckshot Shotgun Shells' #1654532.
[22:50:39	]C24:i3.GRID-2 has taken 6 damage from S10/OWH.BLADE-65.
[22:50:39	]C24:i3.GRID-2 has taken 4 damage from S10/OWH.BLADE-65.
[22:50:39	]C24:i3.GRID-2 has taken 6 damage from S10/OWH.BLADE-65.
[22:50:39	]Kraas'Etan ran 'use' on item 'Bandage Roll' (#1654362)
[22:50:39	]Kraas'Etan was bandaged by Kraas'Etan for 17 HP.
[22:50:40	]C17:RCT.YELLO-83 used command '/Radio BEHIND BEHIND'.
[22:50:40	]Kraas'Etan ran 'use' on item 'Bandage Roll' (#1654362)
[22:50:40	]Kraas'Etan was bandaged by Kraas'Etan for 17 HP.
[22:50:42	]average rebel sigma ran 'take' on item 'Sub-machinegun Bullets' (#1652080)
[22:50:42	]average rebel sigma has gained a 'Sub-machinegun Bullets' #1652080.
[22:50:42	]C17:RCT.YELLO-83 was killed while bleeding out.
[22:50:42	]ELputo loco has killed C17:RCT.YELLO-83 with ix_vortbeam.
[22:50:43	]S10/OWH.BLADE-65 ran 'Equip' on item 'Frag Grenade' (#1654128)
[22:50:43	]BIG FAT APF ran 'combine' on item '12rnd OAIS-magazine' (#1654519)
[22:50:44	]Xov'Ariss'Kahull used command '/AddVortalEnergy ^ 100'.
